presentation_id,year,series,title,l1_baseline,l1_conf,l2_baseline,l3_baseline,l4_baseline
PRES_R_260d2ab0,2018,Roerich Readings,Брахмадева и его комментарий к «Дравья-санграха-вритти» в контексте джайнской текстовой традиции,,0.0,,text,fundamental
PRES_R_6857248b,2018,Roerich Readings,«Ратнавали» Нагарджуны и «Дашабхумика-сутра»: явные и неявные связи,,0.0,,,fundamental
PRES_R_e477242d,2018,Roerich Readings,"Вратьи и чакравартины: образ Миродержца в Древней Индии в палийских, санскритских и ведийских источниках",linguistics,0.8,vedic,,fundamental
PRES_R_135511ce,2018,Roerich Readings,Обращение к буддийским сутрам «неясного» происхождения при императорском дворе в Японии в VIII в,religion,1.0,,,fundamental
PRES_R_cb348803,2018,Roerich Readings,Образ Йусуфа в могольской живописи: к вопросу атрибуции,literature,0.85,,,fundamental
PRES_R_3ef3ec55,2018,Roerich Readings,Еще раз к вопросу о сандаловой статуе Будды,,0.0,,,fundamental
PRES_R_2f3b44c3,2018,Roerich Readings,"Майтхуна, слияние лотоса и ваджры, или о некоторых особенностях символического языка сандхья-бхаша буддизма ваджраяны",linguistics,0.85,,,fundamental
PRES_R_c76c6203,2018,Roerich Readings,Богиня с гхантой и гхатом. Дурга (?) в иконографической программе буддийского храма Аурангабада,religion,1.0,,artefact,fundamental
PRES_R_bf764667,2018,Roerich Readings,Живопись и графика Гималайского региона в коллекции И.П.Минаева (МАЭ РАН): некоторые аспекты атрибуции и интерпретации,history,0.85,,archive,fundamental
PRES_R_d818b31c,2018,Roerich Readings,Тантрическая традиция в искусстве индийского модернизма,religion,1.0,medieval,,fundamental
PRES_R_31d340ea,2018,Roerich Readings,Несколько слов о «я» и Адвайте в свете узнавания себя как предельного обладающего в толкованиях Абхинавагупты на «Ишварапратьябхиджня-карике» Утпаладевы,,0.0,classical,,methodological
PRES_R_d6623cf4,2018,Roerich Readings,Вода и водоемы в трактатах по вастувидье в пуранах,,0.0,,text,fundamental
PRES_R_7ec9bfe9,2018,Roerich Readings,Тема «мадаль» (обряд самоистязания) в тамильской поэзии,literature,1.0,,,fundamental
PRES_R_66c22c2b,2018,Roerich Readings,Чидамбарам и его дикшитары в зеркале «Панниру тирумурей»,,0.0,,,fundamental
PRES_R_fb48b930,2018,Roerich Readings,К вопросу об обработке первоисточника в литературной санскритской джатаке,linguistics,0.8,,,fundamental
PRES_R_8afe1d47,2018,Roerich Readings,Имперская идея или этнический стереотип? Концепт «монгол» в первой половине XIII в,,0.0,,,fundamental
PRES_R_f3f6d9a3,2018,Roerich Readings,Путешествие «Тысячи и одной ночи» в Ирландию,history,1.0,,,fundamental
PRES_R_1dbec425,2018,Roerich Readings,Семантика глагольного корня bhram и его дериватов на материале древнеиндийского эпоса и поэзии,literature,1.0,classical,,fundamental
PRES_R_ef15975c,2018,Roerich Readings,Буддийская миссия Н.К. Рериха в Лхасу,religion,1.0,,,fundamental
PRES_R_621a9734,2019,Roerich Readings,Тибето-китайские параллели в наименованиях и титулах регентов на примере текста декрета Далай-ламы V о назначении Сангье Гьяцо дэсридом (1679 г.),tibetology,1.0,,text,fundamental
PRES_R_8469df28,2019,Roerich Readings,«Белые шапки»: интерпретации и эндемичность религиозного символа в начале XVIII в,,0.0,colonial,,fundamental
PRES_R_70a0423a,2019,Roerich Readings,Вербальный панегирик индийского монаршего портрета эпохи Моголов. 9.12.19,,0.0,,,fundamental
PRES_R_903b8beb,2019,Roerich Readings,Старый парк Пушпакарандаки (одна из загадок «Глиняной повозки»),,0.0,,,fundamental
PRES_R_4c7216ab,2019,Roerich Readings,"О стихах, приписываемых Бхартрихари",,0.0,,,fundamental
PRES_R_66a850cb,2019,Roerich Readings,Кабир о бхакти,philosophy,0.85,medieval,,fundamental
PRES_R_7dd47364,2019,Roerich Readings,К вопросу о замещениях (pratinidhi) при проведении шраута-ритуалов,religion,1.0,,,fundamental
PRES_R_2bc59e4f,2019,Roerich Readings,Монгольские ритуалы в русских летописях,religion,1.0,,,fundamental
PRES_R_d32de8fc,2019,Roerich Readings,Сюжет встречи с Дипанкарой: функциональная роль в текстовой традиции и возможные генетические связи,literature,0.8,,text,fundamental
PRES_R_4636dcea,2019,Roerich Readings,Sarvajña-bhāṣā — всеведущий и синкретический язык Калачакра-тантры,linguistics,0.85,medieval,,fundamental
PRES_R_a50a96c3,2019,Roerich Readings,К вопросу о дхарани и Дхаранипитаке,,0.0,,,fundamental
PRES_R_cea56adf,2019,Roerich Readings,"Семь сокровищ чакравартина и их пространственная локализация (палийский канон, «Артхашастра»)",,0.0,,,fundamental
PRES_R_b81315de,2019,Roerich Readings,Место «Беседы о субъекте-пудгале» в структуре палийского канона и в истории буддийской философии,philosophy,0.8,,,fundamental
PRES_R_4b99d32d,2019,Roerich Readings,Образ Ганеши в японском буддизме,literature,0.85,,,fundamental
PRES_R_4baf8c71,2019,Roerich Readings,«Цветомыслие» в Древней Индии (вербальный текст и стенопись),,0.0,,text,fundamental
PRES_R_f5fb177e,2019,Roerich Readings,Музыкальные колонны Южной Индии,,0.0,,,fundamental
PRES_R_f0e0c0c2,2019,Roerich Readings,Фронтальное и трёхчетвертное изображение лица в западно-индийской миниатюре XII–XV вв,,0.0,,,fundamental
PRES_R_117f5ca4,2019,Roerich Readings,Феномен недосказанной речи ардхокти в санскритской драме,linguistics,1.0,,,fundamental
PRES_R_0264060a,2019,Roerich Readings,Дайва-арадхана Тулунаду (Южная Индия): сценарий и воплощение,,0.0,,,fundamental
PRES_R_f4039da2,2019,Roerich Readings,«Парамаартхасара» Абхинавагупты: руководство по обретению «сингулярности» или свидетельство о невозможности бытия Бога (Бытия/Бога),religion,1.0,classical,,fundamental
PRES_R_1ee72dd9,2019,Roerich Readings,Обряд адхивасана («вселение») и его роль в формировании образов храма и города,religion,1.0,,artefact,fundamental
PRES_R_9a85c2a8,2019,Roerich Readings,Сюжетные схемы санскритских джатак Харибхатты (IV–V в.),linguistics,0.85,,,fundamental
PRES_R_75637607,2019,Roerich Readings,«Унмей вилаккам» как источник по иконологии Шивы Натараджи,history,1.0,,,fundamental
PRES_R_a1c378b1,2019,Roerich Readings,Поэтические формы средневекового тамильского бхакти,philosophy,0.85,medieval,,fundamental
PRES_R_5d693fcb,2019,Roerich Readings,Восхваление табака в поэме «Пухейилей видутуду» тамильского поэта Сини Саккарей Пулавара,,0.0,,,fundamental
PRES_R_b7bf220e,2019,Roerich Readings,Роль представителя династии Тхакури (Тхакуджуджу) в ритуальной передаче власти в Непале,religion,1.0,,,fundamental
PRES_R_6ff65ab8,2019,Roerich Readings,Ю.Н. Рерих и история индологии в России,history,1.0,,,fundamental
PRES_R_cf30ab87,2019,Roerich Readings,Опыт передачи эпической шлоки в русской переводческой традиции,pedagogy_applied,1.0,,text,fundamental
PRES_R_6cbeaa02,2019,Roerich Readings,Возможности понимания и написания термина «санскрит»,linguistics,1.0,,,fundamental
PRES_R_104a0205,2020,Roerich Readings,Некоторые тангка из собрания Ю.Н. Рериха. Новые исследования,,0.0,,,fundamental
PRES_R_a4e15fc1,2020,Roerich Readings,Кангдзей: «Подношения гневным божеcтвам»,,0.0,,,fundamental
PRES_R_b78c7c80,2020,Roerich Readings,Две тханки из собрания И.П. Минаева (МАЭ РАН) и традиция странствующих рассказчиков (лама манипа) в Гималайском регионе,,0.0,,archive,fundamental
PRES_R_13620e82,2020,Roerich Readings,"«Во отдаленном краю границы пребывающий, исповедая веру манджушринову»: о буддийском дискурсе в калмыцкой политике императора Юнчжэна (1723–1735)",religion,1.0,,,fundamental
PRES_R_d70d75be,2020,Roerich Readings,"Происхождение китайского иероглифа 佛 «фо» (Будда, буддизм)",religion,1.0,,,fundamental
PRES_R_ce054575,2020,Roerich Readings,Отражение монгольских имперских идей в тибетской историографии. LX РЕРИХОВСКИЕ ЧТЕНИЯ,tibetology,1.0,,,fundamental
PRES_R_8dadf792,2020,Roerich Readings,Некоторые особенности праздника семи неварских селений юго-западной части Долины Катманду,,0.0,,,fundamental
PRES_R_2c3fa8aa,2020,Roerich Readings,Ṛddhi и священные следы прошлого: чудо в картине мира буддиста-паломника,religion,1.0,,,fundamental
PRES_R_759dd8f6,2020,Roerich Readings,Интерпретация датировки появления буддизма в Японии в традиционных источниках и храмовых хрониках энги,history,1.0,,artefact,methodological
PRES_R_ecfada6a,2020,Roerich Readings,Способы изображения животных в литературной санскритской джатаке,linguistics,0.85,,,fundamental
PRES_R_203d278f,2020,Roerich Readings,Мотивный анализ сюжета «Джатаки о павлине» Харибхатты (IV–V вв. н.э.),literature,1.0,,,fundamental
PRES_R_459031cd,2020,Roerich Readings,Что отличает индийскую эпистемическую культуру от западной?,,0.0,,,fundamental
PRES_R_7ef73ba6,2020,Roerich Readings,"Шива Саптасварамурти из Пареля. Иконография, интерпретации, параллели",art_archaeology,1.0,,artefact,fundamental
PRES_R_4faf8842,2020,Roerich Readings,Антропоморфная образность «игры знания»: телесная метафора и метафора путешествия,history,1.0,,,fundamental
PRES_R_7954566e,2020,Roerich Readings,Некоторые особенности текстов по вастувидье в пуранах и их интерпретация в современной массовой культуре,,0.0,modern,text,fundamental
PRES_R_59123fb6,2020,Roerich Readings,Ю.Н. Рерих о кочевниках Тибета,tibetology,1.0,,,fundamental
PRES_R_249f32e4,2020,Roerich Readings,Небывальщины и парадоксы в древне- индийской поэзии,literature,1.0,,,fundamental
PRES_R_3916314f,2020,Roerich Readings,Небывальщины и парадоксы в средневековой североиндийской поэзии,literature,1.0,medieval,,fundamental
PRES_R_a09d2b2c,2020,Roerich Readings,"К анализу стиха Ригведа 1.120.11, или Предварительные заметки о ведийском автомобиле",religion,1.0,vedic,,fundamental
PRES_R_09cf50c0,2020,Roerich Readings,"Загадка эдуки – монумента опрокинутого мира (эпиграфика, эпос, пураны)",literature,0.85,classical,,fundamental
PRES_R_f7cab388,2020,Roerich Readings,Проблемы атомизма по «Вимшике» Васубандху и «Аламбана-парикше» Дигнаги,,0.0,,,fundamental
PRES_R_4c66555b,2020,Roerich Readings,Санскритская грамматика и мирская мудрость,linguistics,1.0,,,fundamental
PRES_R_3aae7d39,2020,Roerich Readings,Роль «Тируттондар тирувандади» Намби Андар Намби в формировании шиваитского канона,philosophy,0.85,,,fundamental
PRES_R_c725e624,2020,Roerich Readings,Поэтический цикл Кабилара о князе Пари,,0.0,,,fundamental
PRES_R_bc6d3f97,2020,Roerich Readings,Модели мотивации понятий «муж» и «жена» в дравидийских языках,linguistics,0.85,,,fundamental
PRES_R_391fb8fe,2020,Roerich Readings,Санскрит и индийская философия в творчестве композитора А.Н. Скрябина,linguistics,0.85,,,fundamental
PRES_R_0c4ef1b8,2020,Roerich Readings,Смена парадигмы? Числовые «коды» в структуре индийских математических сочинений древности и средневековья,literature,1.0,medieval,,fundamental
PRES_R_05c79ab8,2020,Roerich Readings,Опыт применения интертекстуального подхода при изучении санскритских и палийских памятников,linguistics,0.85,,text,methodological
PRES_R_2d16f0c3,2020,Roerich Readings,Феномен речевого сбоя как средство художественной выразительности в структуре классической санскритской драмы,linguistics,1.0,,,fundamental
PRES_R_95da3b41,2020,Roerich Readings,О некоторых основных понятиях пратьябхиджни,,0.0,,,fundamental
PRES_R_b467f161,2021,Roerich Readings,Образы бодхисаттвы Авалокитешвары в коллекции Кабинета Рериха: Авалокитешвара – податель прозрения,literature,1.0,,archive,fundamental
PRES_R_e028b861,2021,Roerich Readings,Захват джунгарами Тибета в 1717 г,tibetology,1.0,,,fundamental
PRES_R_f0f8ff4c,2021,Roerich Readings,О буддологии в тексте Abhisamayālaṅkāra (тиб. Mngon rtogs rgyan),,0.0,,text,fundamental
PRES_R_5dec0388,2021,Roerich Readings,Особенности топонимов Западного края Китая（西域): лингвокультурный аспект,,0.0,,,fundamental
PRES_R_f0c1f157,2021,Roerich Readings,Магические средства ведения войны на монголо-тибетском фронте,tibetology,1.0,,,fundamental
PRES_R_aec549e1,2021,Roerich Readings,"Волосы Будды: паломнический и житийный нарратив, изобразительная традиция",religion,1.0,,,fundamental
PRES_R_d7f99ba4,2021,Roerich Readings,Зороастрийский культ огня и ритуалы парсов Индии,religion,1.0,modern,,fundamental
PRES_R_20a95c6b,2021,Roerich Readings,О роли змея (nāga) в вайшнавском культе раннего периода индуизма,religion,1.0,,,fundamental
PRES_R_c3a24216,2021,Roerich Readings,О манерах театральной игры: категория вритти в «Натьяшастре»,,0.0,,,fundamental
PRES_R_f218b425,2021,Roerich Readings,Эволюция струнного музыкального инструмента вины на материале скульптуры пещерных храмов южной Индии (I–X вв.),religion,0.85,,artefact,fundamental
PRES_R_f94af2b9,2021,Roerich Readings,Начало гирлянды. Первые известные серии миниатюр рагамала,,0.0,,,fundamental
PRES_R_4ce55d24,2021,Roerich Readings,Визуальная поэзия или поэтический рисунок Рабиндраната Тагора: традиция каллиграфии и фигуры-лампы,literature,1.0,modern,,fundamental
PRES_R_7d83f647,2021,Roerich Readings,Танец суфийских дервишейволчков ритуала «сама» и сакральный «танец вихря» (fr. dance vertige) «Мистерии» А.Н. Скрябина,religion,1.0,,,fundamental
PRES_R_2fedeb0a,2021,Roerich Readings,Панчатантра как шастра и как тантра,literature,0.85,medieval,,fundamental
PRES_R_22aa9178,2021,Roerich Readings,"Эпитет, образ, мотив в средневековой поэзии бхакти",literature,1.0,medieval,,fundamental
PRES_R_cd8836cb,2021,Roerich Readings,Мотивационные доминанты как «система ожидания» в санскритском и палийском повествовании,literature,1.0,,,fundamental
PRES_R_744164a4,2021,Roerich Readings,Особенности представлений о творении вселенной и ее истории в пуранах,history,1.0,,,fundamental
PRES_R_1d678de2,2021,Roerich Readings,Прагматика перечней в эпиграфическом тексте (к открытию надписей брахми III–II вв. до н.э. в Центральной Индии),history,1.0,,text,fundamental
PRES_R_46d7891e,2021,Roerich Readings,Был ли Панчашихка Материалистом?,,0.0,,,fundamental
PRES_R_70926d9e,2021,Roerich Readings,«История Тирумулара»: биография бхакта и биография сиддха,history,1.0,,,fundamental
PRES_R_960f878c,2021,Roerich Readings,Любовные и религиозные мотивы в средневековой тамильской поэме «Тирукковейар» Маниккавасахара,literature,1.0,medieval,,fundamental
PRES_R_e9668d0d,2021,Roerich Readings,", Е. А. Ренковская (ИЯз РАН, ИВ РАН) Астрологические манускрипты на танкри из коллекции Кхубрама Кхушдиля (Химачал-Прадеш): особенности текстов и датировка",history,1.0,,text,fundamental
PRES_R_647e6623,2021,Roerich Readings,Жизнь и реалии Кумаона в народных песнях-ньоли,,0.0,,,fundamental
PRES_R_6cef0566,2021,Roerich Readings,"Зеркало, конец иллюзии. Или как удовлетворить тайно влюбленную, касающуюся кувшинами грудей отражения возлюбленного. Учение об отражении в 3-й главе «Тантра-алоки» Абхинавагупты",religion,1.0,classical,,fundamental
PRES_R_c86555de,2021,Roerich Readings,Пятнистый охотничий зверь индоевропейцев и «Атхарваведа» 19.49.4 (заметки об индоиранском бестиарии),religion,1.0,,,fundamental
PRES_R_5925dee4,2021,Roerich Readings,Предварительные замечания к проблеме речевого сбоя в древнеиндийской теории драмы,,0.0,,,methodological
PRES_R_4931e483,2021,Roerich Readings,Вклад Ю.Н. Рериха в развитие тибетского языкознания,tibetology,1.0,,,fundamental
PRES_R_3b624bcc,2021,Roerich Readings,«Культурологический поворот» в исследованиях Ю.Н. Рериха и Л.Н. Гумилёва,,0.0,,,fundamental
PRES_R_66770a63,2021,Roerich Readings,Вклад Ю.Н. Рериха в формирование «транскультурного пространства» Калимпонга (1950-е гг. ХХ в.),,0.0,,,fundamental
PRES_R_96fde301,2022,Roerich Readings,Памятные даты – стимул к новым поискам: 150 лет со дня рождения Павла Риттера и 120 лет со дня рождения Юрия Рериха. (доклад онлайн),,0.0,,,fundamental
PRES_R_2c192cb9,2022,Roerich Readings,Дарджилингский период в научной карьере Ю.Н. Рериха,,0.0,,,fundamental
PRES_R_a9379eb3,2022,Roerich Readings,Некоторые особенности культа Белого старца в Сиккиме. (доклад онлайн),,0.0,,,fundamental
PRES_R_c9acf1c9,2022,Roerich Readings,К реконструкции языковых контактов в области Шангшунг в дотибетскую эпоху,tibetology,1.0,,,fundamental
PRES_R_b655771f,2022,Roerich Readings,"Трактат Марко Паллиса, предостерегающий Тибет о последствиях Кали-юги (об атрибутировании и содержании тибетского ксилографа из Архива музея Рерихов (Филиал Государственного музея Востока))",tibetology,1.0,,text,fundamental
PRES_R_8c3c3a8f,2022,Roerich Readings,Лексикализация дезидератива в классическом санскрите,linguistics,1.0,,,fundamental
PRES_R_47861aa5,2022,Roerich Readings,Проявление чувств в лирике кришнаитского бхакти XVI в,philosophy,0.85,medieval,,fundamental
PRES_R_979558a0,2022,Roerich Readings,Стилистика Амаравати и поэтика «Лалитавистары»,literature,1.0,,,fundamental
PRES_R_5e6684f1,2022,Roerich Readings,«Жизнь Будды» Ашвагхоши и Серебряный век русской культуры,,0.0,,,fundamental
PRES_R_2328f6a1,2022,Roerich Readings,Учение о цвете Ксенократа Сикионского и теория цвето-культурной компетенции чхави Древней Индии,,0.0,,,fundamental
PRES_R_68c4735e,2022,Roerich Readings,Представления о времени и пространстве в «Прета-канде» «Гаруда-пураны»,religion,1.0,,,fundamental
PRES_R_22f6fbeb,2022,Roerich Readings,Композиция «Апастамба-шраутасутры»: базовые ритуалы (prakṛti) и их модификации (vikṛti),religion,1.0,,,fundamental
PRES_R_5db25000,2022,Roerich Readings,К вопросу о русском переводе «Мимансакапарикальпита-атма-парикши» «Таттва-санграхи» Шантаракшиты с комментарием Камалашилы «Панджика»,tibetology,1.0,,text,fundamental
PRES_R_04b08bd5,2022,Roerich Readings,Недосказанность/прерванность речи в классической санскритской драме,linguistics,1.0,,,fundamental
PRES_R_276c6c23,2022,Roerich Readings,Священные зороастрийские тексты и переписка парсийских жрецов с зороастрийскими жрецами Ирана,,0.0,modern,text,fundamental
PRES_R_c3e58a05,2022,Roerich Readings,Несколько замечаний о введении и первой части «Тирумантирама»,,0.0,,,fundamental
PRES_R_5e6c5372,2022,Roerich Readings,Тригата в «Натьяшастре»: религиозное и символическое значение,,0.0,,,fundamental
PRES_R_cb3ac8dc,2022,Roerich Readings,Связка текст-смысл-мышление в «Артхашастре» Каутильи: уникальность и стандартность,,0.0,,text,fundamental
PRES_R_06782b8a,2022,Roerich Readings,Немногие сведения о Нилакантхадикшитеграмматисте,,0.0,,,fundamental
PRES_R_29beb1c8,2022,Roerich Readings,Полисемия в области терминологии родства – дравидийские и индоарийские языки,linguistics,1.0,,,fundamental
PRES_R_9a06d660,2022,Roerich Readings,Этимологическая классификация лексики в индийской и европейской грамматической традиции на примере языка куллуи,linguistics,1.0,,,fundamental
PRES_R_9508e42c,2022,Roerich Readings,О предельном предмете в «Парамартхасаре» Абхинавагупты,,0.0,classical,,fundamental
PRES_R_5c8f1fff,2022,Roerich Readings,Сообщение о смерти Чингис-хана в русских летописях,,0.0,,,fundamental
PRES_R_666aca53,2022,Roerich Readings,", Б.У. Китинов (ИВ РАН). «Стела монастыря Шакья 释迦院碑» 1257 г. в Монголии – изучение и анализ текста",,0.0,,text,fundamental
PRES_R_50f5cac0,2023,Roerich Readings,Надписи на колонне Гелиодора,,0.0,,,fundamental
PRES_R_c1222b35,2023,Roerich Readings,Ритуал приема почетного гостя при жертвоприношениях сомы,religion,1.0,,,fundamental
PRES_R_fca552b0,2023,Roerich Readings,Представление о годе в концепции времени пуран,,0.0,,,fundamental
PRES_R_0a95fbe7,2023,Roerich Readings,Культ корзины в Древней Индии и смена религиозной парадигмы,,0.0,,,fundamental
PRES_R_4fff3b4e,2023,Roerich Readings,Социоскрипторная ситуация в Древней Индии,,0.0,,,fundamental
PRES_R_58633b60,2023,Roerich Readings,Несколько замечаний о Брахмане и сущем,,0.0,,,fundamental
PRES_R_a43239ab,2023,Roerich Readings,Обсценная брань и её следы в РВ 10.10: возможна ли реконструкция текста?,,0.0,,text,fundamental
PRES_R_659b4900,2023,Roerich Readings,"Karaṇīya-mettasutta – «Любовь всеобъемлющая», как императив, освобождающий от страданий сансары",linguistics,1.0,,,fundamental
PRES_R_f1cc8f8c,2023,Roerich Readings,О понятии «вкус» (rasa) в древнеиндийской традиции,,0.0,,,fundamental
PRES_R_19cb5a8b,2023,Roerich Readings,«Не одне грандиозныя прелести Гималаев»: итоги путешествия И. П. Минаева в Кумаон (1875),history,1.0,,,fundamental
PRES_R_2db952a6,2023,Roerich Readings,Исследования древнеиндийских текстов как ключевое направление в ранней японской буддологии,,0.0,,text,fundamental
PRES_R_1d6efc68,2023,Roerich Readings,Словослияние в куллуи как способ словообразования,,0.0,,,fundamental
PRES_R_5c9ac730,2023,Roerich Readings,Этимология и семантика цветообозначения «красный» в китайской культуре,linguistics,1.0,,,fundamental
PRES_R_9ec71611,2023,Roerich Readings,Тексты праджняпарамиты в ойратской религиозной культуре и законоположениях,,0.0,,text,fundamental
PRES_R_07d17a12,2023,Roerich Readings,Отражение монгольских имперских идей в средневековых вьетнамских источниках,history,1.0,medieval,,fundamental
PRES_R_f6f63b98,2023,Roerich Readings,"Журнал “Stepping stones” – гималайская культура, буддизм и философия перенниализма сквозь призму взглядов европейских исследователей",philosophy,0.85,,,fundamental
PRES_R_f661cb1b,2023,Roerich Readings,Улан-Баторский период в научной карьере Ю.Н. Рериха. 1926-1927 годы,,0.0,,,fundamental
PRES_R_7202bada,2024,Roerich Readings,Вступительное слово от организаторов конференции,art_archaeology,1.0,,artefact,fundamental
PRES_R_b42c5951,2024,Roerich Readings,Посох Чанакьи,,0.0,,,fundamental
PRES_R_532937ef,2024,Roerich Readings,Новый поворот традиции шраута: Сагничит Трисахасра Атиратра Сомаяга 2024 в Западной Бенгалии,linguistics,1.0,modern,,fundamental
PRES_R_e5b7bfe2,2024,Roerich Readings,Покаяние (prāyaścitta) и наказание (daṇḍa) в дхармасутрах,religion,1.0,,,fundamental
PRES_R_9b10a70c,2024,Roerich Readings,К проблеме происхождения варны кшатриев: культ воинской элиты в индоарийской традиции (по данным археологии и петроглифики),history,1.0,,,methodological
PRES_R_320577bf,2024,Roerich Readings,Похищение и возвращение жён в древнеиндийском эпосе и параллели в древнегреческих сюжетах,literature,1.0,classical,,fundamental
PRES_R_92049b03,2024,Roerich Readings,Индийские классификации: принципы различения поэтических украшений (аланкар),,0.0,,,fundamental
PRES_R_8dfe5b5a,2024,Roerich Readings,"Традиционные индийские классификации: образцовые, удобные, проблематичные",,0.0,,,fundamental
PRES_R_6b7a6314,2024,Roerich Readings,Ведантийско-буддийский полемический диалог в «Брахмасутрабхашье»,religion,1.0,,,fundamental
PRES_R_b8d50092,2024,Roerich Readings,Сюжет «обращения братьев Кашьяпов» в «Сутре о благом явлении царевича»: неожиданные повороты,literature,1.0,,,fundamental
PRES_R_de413bd7,2024,Roerich Readings,Планиметрические модели тела человека в санскритских трактатах по искусству и в стенописи Аджанты,linguistics,1.0,,text,fundamental
PRES_R_4922e50f,2024,Roerich Readings,Обряды «жизненного цикла» скульптуры по материалам пуран,art_archaeology,1.0,,artefact,fundamental
PRES_R_538a59b0,2024,Roerich Readings,О нарративной символике бронзовой фигурки танцующего Бала-Кришны,,0.0,,,fundamental
PRES_R_0e28b069,2024,Roerich Readings,Некоторые тхангка из коллекции Ю.Н. Рериха (Новые исследования),history,1.0,,archive,fundamental
PRES_R_4e136405,2024,Roerich Readings,Феномен в jalacārin в архитектуре храмов Карнатаки древних и средних веков,religion,0.85,,artefact,fundamental
PRES_R_45d3c241,2024,Roerich Readings,Морфология деревянной храмовой архитектуры Химачал-Прадеша (Индия),linguistics,0.8,,artefact,fundamental
PRES_R_7a27c926,2024,Roerich Readings,"Культ корзины у гондов, джайнская икона аягапатта и буддийский алтарь: еще раз о смене религиозной парадигмы в Древней Индии",religion,1.0,,,fundamental
PRES_R_94778c1c,2024,Roerich Readings,", А.В. Осокин (ИВ РАН, онлайн). К идентификации тантрических изображений Ямантаки в монастыре Юнъань-сы 永安寺 провинции Шаньси 山西省",religion,1.0,medieval,,fundamental
PRES_R_aecdcf59,2024,Roerich Readings,«Наука поэзии» (Кавьяшастра) в трудах ранних аланкариков,literature,1.0,classical,,fundamental
PRES_R_36b9c648,2024,Roerich Readings,Ирония в пьесе Ватсараджи «Киратарджуния» (XII в.),,0.0,,,fundamental
PRES_R_21c03257,2024,Roerich Readings,Принципы построения верениц древнеиндийских имён в «Вишнусахасранаме» («Махабхарата» XII.135),,0.0,classical,,fundamental
PRES_R_03cc38de,2024,Roerich Readings,Тема леса в поэтических антологиях Бхартрихари и Видьякары,literature,1.0,,,fundamental
PRES_R_1bc106d7,2024,Roerich Readings,Многообразие культурных традиций и влияний в средневековой Индии: от династий до социальных изменений,,0.0,medieval,,fundamental
PRES_R_bee7961f,2024,Roerich Readings,Буддизм в Восточном Туркестане,religion,1.0,,,fundamental
PRES_R_dbd4c427,2024,Roerich Readings,Угроза монгольских вторжений в Японию глазами Нитирэна,,0.0,,,fundamental
PRES_R_9047795c,2024,Roerich Readings,Этимология и семантика цветообозначения «черный» в культуре Китая,linguistics,1.0,,,fundamental
PRES_R_23453ba5,2024,Roerich Readings,"О письмах Ю.Н. Рериха из коллекции Д. Тарчина (Колумбийский университет, Нью-Йорк, США)",history,1.0,,archive,fundamental
PRES_R_e8cc370f,2024,Roerich Readings,Ю.Н. Рерих о происхождении монгольской письменности,,0.0,,,fundamental
PRES_R_72f59ec0,2024,Roerich Readings,Микушевич как переводчик санскритской поэзии,linguistics,0.8,,text,fundamental
PRES_R_ce4976e3,2025,Roerich Readings,Зачем в санскрите три прошедших времени?,linguistics,1.0,,,fundamental
PRES_R_b7815fb1,2025,Roerich Readings,Священные огни в шраута-ритуалах,religion,1.0,,,fundamental
PRES_R_098db71b,2025,Roerich Readings,Аланкара как аспект стилистики текста,,0.0,,text,fundamental
PRES_R_ce78a73a,2025,Roerich Readings,Почему у монаха-дигамбара рог на голове? Попытка интерпретации одной строфы из философского диспута в прахасане «Латакамелака»,philosophy,0.85,,,fundamental
PRES_R_b0f57b5a,2025,Roerich Readings,Очеловечивание божеств в пьесе Ватсараджи «Самудраматхана» (XII вв.),religion,1.0,,,fundamental
PRES_R_ac821d1e,2025,Roerich Readings,", О. В. Лундышева (РНБ Сектор восточных фондов Отдела рукописей; ИКВИА НИУ ВШЭ, Санкт-Петербург - Москва). Prasādapratibhodbhava (Śatapañcāśatka) Матричеты: тохарский перевод и комментарий",,0.0,,text,fundamental
PRES_R_74856194,2025,Roerich Readings,", М.А. Овчинникова (ИВ РАН, Москва). Исторические и историографические особенности монгольской летописи начала XVIII в.: Гомбоджаб. «Течение Ганга»",history,1.0,colonial,,fundamental
PRES_R_82708d75,2025,Roerich Readings,Отношения между государством Корё и Тибетом в эпоху Юань (конец XIII – начало XIV вв.),tibetology,1.0,,,fundamental
PRES_R_6f04966b,2025,Roerich Readings,Этапы сложения имперской идеологии у средневековых монголов,,0.0,medieval,,fundamental
PRES_R_7197067c,2025,Roerich Readings,Описание Центральной Азии в «Хождении в пять индийских царств»,,0.0,,,fundamental
PRES_R_f49f8b44,2025,Roerich Readings,Чанпинская битва 260 г. до н.э.: когда встречаются источники и археология,history,1.0,,,fundamental
PRES_R_951ca52b,2025,Roerich Readings,Представления пуран о священном тексте как культовом предмете,,0.0,,text,fundamental
PRES_R_4fec1fcf,2025,Roerich Readings,Небесные боги в картине мира буддийской агиографии: признаки эволюции («Лалитавистара»),religion,1.0,,,fundamental
PRES_R_ec7a74e1,2025,Roerich Readings,Сита и Агни в «Рамаяне» Вальмики,literature,1.0,classical,,fundamental
PRES_R_a1bd733f,2025,Roerich Readings,О теории просодии в «Натьяшастре»,,0.0,,,fundamental
PRES_R_0a153884,2025,Roerich Readings,Список тамильских каст у Бартоломеуса Цигенбальга: книжная традиция vs историческая реальность,history,1.0,,,fundamental
