source,target,edge_type,year,series,weight
person:PERS_c52dfaa0,person:PERS_e8f935aa,person_person_same_session,2015,Zograf Readings,1
person:PERS_c52dfaa0,person:PERS_e9545a0b,person_person_same_session,2017,Roerich Readings,1
person:PERS_c52dfaa0,person:PERS_ebb6d156,person_person_same_session,2015,Roerich Readings,1
person:PERS_c52dfaa0,person:PERS_ebc1c3c2,person_person_same_session,2025,Roerich Readings,1
person:PERS_c52dfaa0,person:PERS_ee3448c3,person_person_same_session,2012,Roerich Readings,1
person:PERS_c52dfaa0,person:PERS_efc88709,person_person_same_session,2013,Zograf Readings,1
person:PERS_c52dfaa0,person:PERS_f074f69f,person_person_same_session,2013,Zograf Readings,1
person:PERS_c52dfaa0,person:PERS_f074f69f,person_person_same_session,2018,Roerich Readings,1
person:PERS_c52dfaa0,person:PERS_f074f69f,person_person_same_session,2022,Roerich Readings,1
person:PERS_c52dfaa0,person:PERS_f074f69f,person_person_same_session,2024,Roerich Readings,1
person:PERS_c52dfaa0,person:PERS_f19cd8a1,person_person_same_session,2009,Zograf Readings,1
person:PERS_c52dfaa0,person:PERS_f19cd8a1,person_person_same_session,2011,Zograf Readings,1
person:PERS_c52dfaa0,person:PERS_f19cd8a1,person_person_same_session,2012,Zograf Readings,1
person:PERS_c52dfaa0,person:PERS_f19cd8a1,person_person_same_session,2014,Zograf Readings,1
person:PERS_c52dfaa0,person:PERS_f19cd8a1,person_person_same_session,2015,Zograf Readings,1
person:PERS_c52dfaa0,person:PERS_f19cd8a1,person_person_same_session,2016,Zograf Readings,1
person:PERS_c52dfaa0,person:PERS_f19cd8a1,person_person_same_session,2022,Zograf Readings,1
person:PERS_c52dfaa0,person:PERS_f2fef030,person_person_same_session,2022,Roerich Readings,1
person:PERS_c52dfaa0,person:PERS_f5b8b340,person_person_same_session,2007,Zograf Readings,1
person:PERS_c52dfaa0,person:PERS_f8e06692,person_person_same_session,2013,Zograf Readings,1
person:PERS_c52dfaa0,person:PERS_f940c5b3,person_person_same_session,2012,Zograf Readings,1
person:PERS_c52dfaa0,person:PERS_f940c5b3,person_person_same_session,2015,Zograf Readings,1
person:PERS_c52dfaa0,person:PERS_fb25c80f,person_person_same_session,2007,Zograf Readings,1
person:PERS_c52dfaa0,person:PERS_fb25c80f,person_person_same_session,2013,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_c58aa839,person_person_same_session,2006,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_c58aa839,person_person_same_session,2007,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_c58aa839,person_person_same_session,2009,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_c58aa839,person_person_same_session,2010,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_c58aa839,person_person_same_session,2012,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_c58aa839,person_person_same_session,2014,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_c58aa839,person_person_same_session,2015,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_c58aa839,person_person_same_session,2016,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_c58aa839,person_person_same_session,2019,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_ce100d3f,person_person_same_session,2014,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_cfb92c5f,person_person_same_session,2019,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_d218805b,person_person_same_session,2019,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_d3c5382c,person_person_same_session,2015,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_d98da899,person_person_same_session,2013,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_dd17649f,person_person_same_session,2016,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_dd7de77e,person_person_same_session,2013,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_e1dd6b3e,person_person_same_session,2014,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_e5a5ac24,person_person_same_session,2006,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_e5a5ac24,person_person_same_session,2009,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_e5a5ac24,person_person_same_session,2010,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_e5a5ac24,person_person_same_session,2011,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_e72d4c09,person_person_same_session,2012,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_efc88709,person_person_same_session,2013,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_f074f69f,person_person_same_session,2013,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_f074f69f,person_person_same_session,2014,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_f074f69f,person_person_same_session,2015,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_f074f69f,person_person_same_session,2019,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_f2fef030,person_person_same_session,2009,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_f5b8b340,person_person_same_session,2006,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_f5b8b340,person_person_same_session,2007,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_f8e06692,person_person_same_session,2011,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_f8e06692,person_person_same_session,2013,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_f8e06692,person_person_same_session,2016,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_fa58484d,person_person_same_session,2016,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_fb25c80f,person_person_same_session,2007,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_fb25c80f,person_person_same_session,2013,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_fb25c80f,person_person_same_session,2014,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_fb25c80f,person_person_same_session,2016,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_fb25c80f,person_person_same_session,2019,Zograf Readings,1
person:PERS_c5677a3f,person:PERS_fb25c80f,person_person_same_session,2021,Zograf Readings,1
person:PERS_c582889e,person:PERS_ebc1c3c2,person_person_same_session,2025,Roerich Readings,1
person:PERS_c58aa839,person:PERS_ce100d3f,person_person_same_session,2014,Zograf Readings,1
person:PERS_c58aa839,person:PERS_cfb92c5f,person_person_same_session,2019,Zograf Readings,1
person:PERS_c58aa839,person:PERS_d218805b,person_person_same_session,2019,Zograf Readings,1
person:PERS_c58aa839,person:PERS_d3c5382c,person_person_same_session,2015,Zograf Readings,1
person:PERS_c58aa839,person:PERS_dd17649f,person_person_same_session,2016,Zograf Readings,1
person:PERS_c58aa839,person:PERS_e1dd6b3e,person_person_same_session,2008,Zograf Readings,1
person:PERS_c58aa839,person:PERS_e1dd6b3e,person_person_same_session,2014,Zograf Readings,1
person:PERS_c58aa839,person:PERS_e5a5ac24,person_person_same_session,2004,Zograf Readings,1
person:PERS_c58aa839,person:PERS_e5a5ac24,person_person_same_session,2006,Zograf Readings,1
person:PERS_c58aa839,person:PERS_e5a5ac24,person_person_same_session,2009,Zograf Readings,1
person:PERS_c58aa839,person:PERS_e5a5ac24,person_person_same_session,2010,Zograf Readings,1
person:PERS_c58aa839,person:PERS_e72d4c09,person_person_same_session,2012,Zograf Readings,1
person:PERS_c58aa839,person:PERS_f074f69f,person_person_same_session,2014,Zograf Readings,1
person:PERS_c58aa839,person:PERS_f074f69f,person_person_same_session,2015,Zograf Readings,1
person:PERS_c58aa839,person:PERS_f074f69f,person_person_same_session,2018,Zograf Readings,1
person:PERS_c58aa839,person:PERS_f074f69f,person_person_same_session,2019,Zograf Readings,1
person:PERS_c58aa839,person:PERS_f2fef030,person_person_same_session,2008,Zograf Readings,1
person:PERS_c58aa839,person:PERS_f2fef030,person_person_same_session,2009,Zograf Readings,1
person:PERS_c58aa839,person:PERS_f5b8b340,person_person_same_session,2006,Zograf Readings,1
person:PERS_c58aa839,person:PERS_f5b8b340,person_person_same_session,2007,Zograf Readings,1
person:PERS_c58aa839,person:PERS_f8e06692,person_person_same_session,2016,Zograf Readings,1
person:PERS_c58aa839,person:PERS_fa58484d,person_person_same_session,2016,Zograf Readings,1
person:PERS_c58aa839,person:PERS_fb25c80f,person_person_same_session,2007,Zograf Readings,1
person:PERS_c58aa839,person:PERS_fb25c80f,person_person_same_session,2014,Zograf Readings,1
person:PERS_c58aa839,person:PERS_fb25c80f,person_person_same_session,2016,Zograf Readings,1
person:PERS_c58aa839,person:PERS_fb25c80f,person_person_same_session,2018,Zograf Readings,1
person:PERS_c58aa839,person:PERS_fb25c80f,person_person_same_session,2019,Zograf Readings,1
person:PERS_c5aeda15,person:PERS_d218805b,person_person_same_session,2009,Zograf Readings,1
person:PERS_c5aeda15,person:PERS_d98da899,person_person_same_session,2009,Zograf Readings,1
person:PERS_c6bbcef3,person:PERS_cfb92c5f,person_person_same_session,2020,Zograf Readings,1
person:PERS_c6bbcef3,person:PERS_db046be0,person_person_same_session,2019,Zograf Readings,1
person:PERS_c6bbcef3,person:PERS_db046be0,person_person_same_session,2020,Zograf Readings,1
person:PERS_c6bbcef3,person:PERS_dd7de77e,person_person_same_session,2018,Zograf Readings,1
person:PERS_c6bbcef3,person:PERS_e31ca12d,person_person_same_session,2019,Zograf Readings,1
person:PERS_c6bbcef3,person:PERS_e8396809,person_person_same_session,2020,Zograf Readings,1
person:PERS_c6bbcef3,person:PERS_efc88709,person_person_same_session,2025,Zograf Readings,1
person:PERS_c6bbcef3,person:PERS_f2fef030,person_person_same_session,2020,Zograf Readings,1
person:PERS_c6bbcef3,person:PERS_f56c5a7e,person_person_same_session,2022,Zograf Readings,1
person:PERS_c6bbcef3,person:PERS_f56c5a7e,person_person_same_session,2025,Zograf Readings,1
person:PERS_c6bbcef3,person:PERS_f5a69b65,person_person_same_session,2025,Zograf Readings,1
person:PERS_c6bbcef3,person:PERS_f82b6a8e,person_person_same_session,2025,Zograf Readings,1
person:PERS_c6bbcef3,person:PERS_f8ab5755,person_person_same_session,2020,Zograf Readings,1
person:PERS_c9e43db7,person:PERS_ebb6d156,person_person_same_session,2015,Zograf Readings,1
person:PERS_c9e43db7,person:PERS_f8e06692,person_person_same_session,2015,Zograf Readings,1
person:PERS_cb52ebc2,person:PERS_d98da899,person_person_same_session,2020,Zograf Readings,1
person:PERS_cb52ebc2,person:PERS_d98da899,person_person_same_session,2024,Zograf Readings,1
person:PERS_cb52ebc2,person:PERS_d98da899,person_person_same_session,2025,Zograf Readings,1
person:PERS_cb52ebc2,person:PERS_d98da899,person_person_same_session,2026,Zograf Readings,1
person:PERS_cb52ebc2,person:PERS_f19cd8a1,person_person_same_session,2026,Zograf Readings,1
person:PERS_cb52ebc2,person:PERS_f1a308b7,person_person_same_session,2026,Zograf Readings,1
person:PERS_cb52ebc2,person:PERS_fb25c80f,person_person_same_session,2020,Zograf Readings,1
person:PERS_cca8f93d,person:PERS_e9545a0b,person_person_same_session,2025,Roerich Readings,1
person:PERS_cca8f93d,person:PERS_ea44fd14,person_person_same_session,2025,Roerich Readings,1
person:PERS_cca8f93d,person:PERS_f1f2471d,person_person_same_session,2025,Roerich Readings,1
person:PERS_cdbd7a15,person:PERS_da862dde,person_person_same_session,2008,Roerich Readings,1
person:PERS_cdbd7a15,person:PERS_db0a826b,person_person_same_session,2010,Roerich Readings,1
person:PERS_cdbd7a15,person:PERS_db0a826b,person_person_same_session,2012,Roerich Readings,1
person:PERS_cdbd7a15,person:PERS_de59a2bc,person_person_same_session,2010,Roerich Readings,1
person:PERS_cdbd7a15,person:PERS_e1d622e5,person_person_same_session,2012,Roerich Readings,1
person:PERS_cdbd7a15,person:PERS_e72d4c09,person_person_same_session,2012,Roerich Readings,1
person:PERS_cdbd7a15,person:PERS_f074f69f,person_person_same_session,2009,Roerich Readings,1
person:PERS_cdbd7a15,person:PERS_f2fef030,person_person_same_session,2010,Roerich Readings,1
person:PERS_cdbd7a15,person:PERS_fc976255,person_person_same_session,2012,Roerich Readings,1
person:PERS_ce100d3f,person:PERS_e1dd6b3e,person_person_same_session,2014,Zograf Readings,1
person:PERS_ce100d3f,person:PERS_f074f69f,person_person_same_session,2014,Zograf Readings,1
person:PERS_ce100d3f,person:PERS_fb25c80f,person_person_same_session,2014,Zograf Readings,1
person:PERS_cea040bb,person:PERS_dd7de77e,person_person_same_session,2019,Zograf Readings,1
person:PERS_ced3d7b4,person:PERS_d218805b,person_person_same_session,2024,Zograf Readings,1
person:PERS_ced3d7b4,person:PERS_d4c2cc5e,person_person_same_session,2025,Roerich Readings,1
person:PERS_ced3d7b4,person:PERS_e1dd6b3e,person_person_same_session,2025,Roerich Readings,1
person:PERS_ced3d7b4,person:PERS_e1dd6b3e,person_person_same_session,2026,Zograf Readings,1
person:PERS_ced3d7b4,person:PERS_f074f69f,person_person_same_session,2024,Roerich Readings,1
person:PERS_ced3d7b4,person:PERS_f074f69f,person_person_same_session,2025,Roerich Readings,1
person:PERS_ced3d7b4,person:PERS_fb25c80f,person_person_same_session,2024,Zograf Readings,1
person:PERS_cfb92c5f,person:PERS_d218805b,person_person_same_session,2019,Zograf Readings,1
person:PERS_cfb92c5f,person:PERS_db046be0,person_person_same_session,2020,Zograf Readings,1
person:PERS_cfb92c5f,person:PERS_e1dd6b3e,person_person_same_session,2022,Roerich Readings,1
person:PERS_cfb92c5f,person:PERS_e31ca12d,person_person_same_session,2022,Roerich Readings,1
person:PERS_cfb92c5f,person:PERS_e8396809,person_person_same_session,2020,Zograf Readings,1
person:PERS_cfb92c5f,person:PERS_f074f69f,person_person_same_session,2019,Zograf Readings,1
person:PERS_cfb92c5f,person:PERS_f2fef030,person_person_same_session,2020,Zograf Readings,1
person:PERS_cfb92c5f,person:PERS_f2fef030,person_person_same_session,2021,Zograf Readings,1
person:PERS_cfb92c5f,person:PERS_f2fef030,person_person_same_session,2025,Roerich Readings,1
person:PERS_cfb92c5f,person:PERS_f8ab5755,person_person_same_session,2020,Zograf Readings,1
person:PERS_cfb92c5f,person:PERS_fb25c80f,person_person_same_session,2019,Zograf Readings,1
person:PERS_d01427ca,person:PERS_db046be0,person_person_same_session,2026,Zograf Readings,1
person:PERS_d01427ca,person:PERS_fb73fb38,person_person_same_session,2026,Zograf Readings,1
person:PERS_d018b6eb,person:PERS_d98da899,person_person_same_session,2007,Zograf Readings,1
person:PERS_d17a6a92,person:PERS_f8ab5755,person_person_same_session,2024,Zograf Readings,1
person:PERS_d17a6a92,person:PERS_f940c5b3,person_person_same_session,2024,Zograf Readings,1
person:PERS_d218805b,person:PERS_d98da899,person_person_same_session,2009,Zograf Readings,1
person:PERS_d218805b,person:PERS_f074f69f,person_person_same_session,2019,Zograf Readings,1
person:PERS_d218805b,person:PERS_f074f69f,person_person_same_session,2022,Zograf Readings,1
person:PERS_d218805b,person:PERS_fb25c80f,person_person_same_session,2019,Zograf Readings,1
person:PERS_d218805b,person:PERS_fb25c80f,person_person_same_session,2022,Zograf Readings,1
person:PERS_d218805b,person:PERS_fb25c80f,person_person_same_session,2024,Zograf Readings,1
person:PERS_d2559ba1,person:PERS_d98da899,person_person_same_session,2010,Roerich Readings,1
person:PERS_d2559ba1,person:PERS_d98da899,person_person_same_session,2012,Roerich Readings,1
person:PERS_d2559ba1,person:PERS_da862dde,person_person_same_session,2010,Roerich Readings,1
person:PERS_d2559ba1,person:PERS_da862dde,person_person_same_session,2012,Roerich Readings,1
person:PERS_d2559ba1,person:PERS_e1dd6b3e,person_person_same_session,2012,Roerich Readings,1
person:PERS_d2559ba1,person:PERS_e9545a0b,person_person_same_session,2010,Roerich Readings,1
person:PERS_d2559ba1,person:PERS_e9545a0b,person_person_same_session,2012,Roerich Readings,1
person:PERS_d2559ba1,person:PERS_ebb6d156,person_person_same_session,2018,Roerich Readings,1
person:PERS_d2559ba1,person:PERS_ebb6d156,person_person_same_session,2019,Roerich Readings,1
person:PERS_d2559ba1,person:PERS_f074f69f,person_person_same_session,2019,Roerich Readings,1
person:PERS_d2559ba1,person:PERS_f074f69f,person_person_same_session,2020,Roerich Readings,1
person:PERS_d2559ba1,person:PERS_f2fef030,person_person_same_session,2009,Roerich Readings,1
person:PERS_d2559ba1,person:PERS_f2fef030,person_person_same_session,2015,Roerich Readings,1
person:PERS_d2559ba1,person:PERS_f2fef030,person_person_same_session,2019,Roerich Readings,1
person:PERS_d3c5382c,person:PERS_f074f69f,person_person_same_session,2015,Zograf Readings,1
person:PERS_d4c2cc5e,person:PERS_e1dd6b3e,person_person_same_session,2025,Roerich Readings,1
person:PERS_d4c2cc5e,person:PERS_f074f69f,person_person_same_session,2025,Roerich Readings,1
person:PERS_d4c2cc5e,person:PERS_f5b8b340,person_person_same_session,2024,Roerich Readings,1
person:PERS_d851ac20,person:PERS_da862dde,person_person_same_session,2025,Roerich Readings,1
person:PERS_d851ac20,person:PERS_f619aeed,person_person_same_session,2025,Roerich Readings,1
person:PERS_d98da899,person:PERS_da862dde,person_person_same_session,2010,Roerich Readings,1
person:PERS_d98da899,person:PERS_da862dde,person_person_same_session,2012,Roerich Readings,1
person:PERS_d98da899,person:PERS_da862dde,person_person_same_session,2015,Roerich Readings,1
person:PERS_d98da899,person:PERS_dd7de77e,person_person_same_session,2004,Zograf Readings,1
person:PERS_d98da899,person:PERS_dd7de77e,person_person_same_session,2013,Zograf Readings,1
person:PERS_d98da899,person:PERS_dd7de77e,person_person_same_session,2017,Zograf Readings,1
person:PERS_d98da899,person:PERS_e1dd6b3e,person_person_same_session,2010,Zograf Readings,1
person:PERS_d98da899,person:PERS_e1dd6b3e,person_person_same_session,2012,Roerich Readings,1
person:PERS_d98da899,person:PERS_e30ad8b7,person_person_same_session,2022,Zograf Readings,1
person:PERS_d98da899,person:PERS_e31ca12d,person_person_same_session,2014,Zograf Readings,1
person:PERS_d98da899,person:PERS_e31ca12d,person_person_same_session,2017,Roerich Readings,1
person:PERS_d98da899,person:PERS_e31ca12d,person_person_same_session,2018,Zograf Readings,1
person:PERS_d98da899,person:PERS_e31ca12d,person_person_same_session,2022,Zograf Readings,1
person:PERS_d98da899,person:PERS_e5a5ac24,person_person_same_session,2008,Zograf Readings,1
person:PERS_d98da899,person:PERS_e9545a0b,person_person_same_session,2010,Roerich Readings,1
person:PERS_d98da899,person:PERS_e9545a0b,person_person_same_session,2012,Roerich Readings,1
person:PERS_d98da899,person:PERS_e9545a0b,person_person_same_session,2015,Roerich Readings,1
person:PERS_d98da899,person:PERS_efc88709,person_person_same_session,2013,Zograf Readings,1
person:PERS_d98da899,person:PERS_f074f69f,person_person_same_session,2013,Zograf Readings,1
person:PERS_d98da899,person:PERS_f19cd8a1,person_person_same_session,2014,Zograf Readings,1
person:PERS_d98da899,person:PERS_f19cd8a1,person_person_same_session,2026,Zograf Readings,1
person:PERS_d98da899,person:PERS_f1a308b7,person_person_same_session,2026,Zograf Readings,1
person:PERS_d98da899,person:PERS_f2a6e31a,person_person_same_session,2006,Zograf Readings,1
person:PERS_d98da899,person:PERS_f2fef030,person_person_same_session,2017,Roerich Readings,1
person:PERS_d98da899,person:PERS_f55cf2d5,person_person_same_session,2021,Zograf Readings,1
person:PERS_d98da899,person:PERS_f7c7adc7,person_person_same_session,2017,Zograf Readings,1
person:PERS_d98da899,person:PERS_f8ab5755,person_person_same_session,2019,Zograf Readings,1
person:PERS_d98da899,person:PERS_f8e06692,person_person_same_session,2013,Zograf Readings,1
person:PERS_d98da899,person:PERS_f940c5b3,person_person_same_session,2004,Zograf Readings,1
person:PERS_d98da899,person:PERS_fb25c80f,person_person_same_session,2013,Zograf Readings,1
person:PERS_d98da899,person:PERS_fb25c80f,person_person_same_session,2020,Zograf Readings,1
person:PERS_d98da899,person:PERS_fe03c926,person_person_same_session,2015,Roerich Readings,1
person:PERS_da862dde,person:PERS_e1dd6b3e,person_person_same_session,2012,Roerich Readings,1
person:PERS_da862dde,person:PERS_e72d4c09,person_person_same_session,2020,Roerich Readings,1
person:PERS_da862dde,person:PERS_e72d4c09,person_person_same_session,2021,Roerich Readings,1
person:PERS_da862dde,person:PERS_e9545a0b,person_person_same_session,2010,Roerich Readings,1
person:PERS_da862dde,person:PERS_e9545a0b,person_person_same_session,2012,Roerich Readings,1
person:PERS_da862dde,person:PERS_e9545a0b,person_person_same_session,2015,Roerich Readings,1
person:PERS_da862dde,person:PERS_e9545a0b,person_person_same_session,2016,Roerich Readings,1
person:PERS_da862dde,person:PERS_e9545a0b,person_person_same_session,2017,Roerich Readings,1
person:PERS_da862dde,person:PERS_e9545a0b,person_person_same_session,2018,Roerich Readings,1
person:PERS_da862dde,person:PERS_e9545a0b,person_person_same_session,2023,Roerich Readings,1
person:PERS_da862dde,person:PERS_e9545a0b,person_person_same_session,2024,Roerich Readings,1
person:PERS_da862dde,person:PERS_ea44fd14,person_person_same_session,2020,Roerich Readings,1
person:PERS_da862dde,person:PERS_ea44fd14,person_person_same_session,2021,Roerich Readings,1
person:PERS_da862dde,person:PERS_ea44fd14,person_person_same_session,2022,Roerich Readings,1
person:PERS_da862dde,person:PERS_ea44fd14,person_person_same_session,2024,Roerich Readings,1
person:PERS_da862dde,person:PERS_f074f69f,person_person_same_session,2013,Roerich Readings,1
person:PERS_da862dde,person:PERS_f2fef030,person_person_same_session,2013,Roerich Readings,1
person:PERS_da862dde,person:PERS_f619aeed,person_person_same_session,2025,Roerich Readings,1
person:PERS_da862dde,person:PERS_fe03c926,person_person_same_session,2015,Roerich Readings,1
person:PERS_db046be0,person:PERS_e31ca12d,person_person_same_session,2019,Zograf Readings,1
person:PERS_db046be0,person:PERS_e8396809,person_person_same_session,2020,Zograf Readings,1
person:PERS_db046be0,person:PERS_f19cd8a1,person_person_same_session,2018,Zograf Readings,1
person:PERS_db046be0,person:PERS_f19cd8a1,person_person_same_session,2022,Zograf Readings,1
person:PERS_db046be0,person:PERS_f2fef030,person_person_same_session,2020,Zograf Readings,1
person:PERS_db046be0,person:PERS_f8ab5755,person_person_same_session,2020,Zograf Readings,1
person:PERS_db046be0,person:PERS_fb73fb38,person_person_same_session,2026,Zograf Readings,1
person:PERS_db0a826b,person:PERS_de59a2bc,person_person_same_session,2010,Roerich Readings,1
person:PERS_db0a826b,person:PERS_e1d622e5,person_person_same_session,2012,Roerich Readings,1
person:PERS_db0a826b,person:PERS_e72d4c09,person_person_same_session,2012,Roerich Readings,1
person:PERS_db0a826b,person:PERS_e72d4c09,person_person_same_session,2016,Roerich Readings,1
person:PERS_db0a826b,person:PERS_e72d4c09,person_person_same_session,2017,Roerich Readings,1
person:PERS_db0a826b,person:PERS_e72d4c09,person_person_same_session,2018,Roerich Readings,1
person:PERS_db0a826b,person:PERS_ea44fd14,person_person_same_session,2018,Roerich Readings,1
person:PERS_db0a826b,person:PERS_f2fef030,person_person_same_session,2010,Roerich Readings,1
person:PERS_db0a826b,person:PERS_fc976255,person_person_same_session,2012,Roerich Readings,1
person:PERS_dd17649f,person:PERS_f8e06692,person_person_same_session,2016,Zograf Readings,1
person:PERS_dd17649f,person:PERS_fa58484d,person_person_same_session,2016,Zograf Readings,1
person:PERS_dd17649f,person:PERS_fb25c80f,person_person_same_session,2016,Zograf Readings,1
person:PERS_dd7de77e,person:PERS_e8f935aa,person_person_same_session,2015,Zograf Readings,1
person:PERS_dd7de77e,person:PERS_efc88709,person_person_same_session,2013,Zograf Readings,1
person:PERS_dd7de77e,person:PERS_f074f69f,person_person_same_session,2013,Zograf Readings,1
person:PERS_dd7de77e,person:PERS_f19cd8a1,person_person_same_session,2010,Zograf Readings,1
person:PERS_dd7de77e,person:PERS_f19cd8a1,person_person_same_session,2011,Zograf Readings,1
person:PERS_dd7de77e,person:PERS_f19cd8a1,person_person_same_session,2015,Zograf Readings,1
person:PERS_dd7de77e,person:PERS_f19cd8a1,person_person_same_session,2016,Zograf Readings,1
person:PERS_dd7de77e,person:PERS_f7c7adc7,person_person_same_session,2017,Zograf Readings,1
person:PERS_dd7de77e,person:PERS_f8ab5755,person_person_same_session,2010,Zograf Readings,1
person:PERS_dd7de77e,person:PERS_f8e06692,person_person_same_session,2013,Zograf Readings,1
person:PERS_dd7de77e,person:PERS_f940c5b3,person_person_same_session,2004,Zograf Readings,1
person:PERS_dd7de77e,person:PERS_f940c5b3,person_person_same_session,2006,Zograf Readings,1
person:PERS_dd7de77e,person:PERS_f940c5b3,person_person_same_session,2015,Zograf Readings,1
person:PERS_dd7de77e,person:PERS_fb25c80f,person_person_same_session,2013,Zograf Readings,1
person:PERS_ddb70dc9,person:PERS_f7c7adc7,person_person_same_session,2015,Zograf Readings,1
person:PERS_de59a2bc,person:PERS_f2fef030,person_person_same_session,2010,Roerich Readings,1
person:PERS_de59a2bc,person:PERS_f2fef030,person_person_same_session,2012,Roerich Readings,1
person:PERS_dfaf6803,person:PERS_e31ca12d,person_person_same_session,2016,Roerich Readings,1
person:PERS_dfaf6803,person:PERS_f2fef030,person_person_same_session,2016,Roerich Readings,1
person:PERS_e1d622e5,person:PERS_e72d4c09,person_person_same_session,2012,Roerich Readings,1
person:PERS_e1d622e5,person:PERS_fc976255,person_person_same_session,2012,Roerich Readings,1
person:PERS_e1dd6b3e,person:PERS_e31ca12d,person_person_same_session,2021,Zograf Readings,1
person:PERS_e1dd6b3e,person:PERS_e31ca12d,person_person_same_session,2022,Roerich Readings,1
person:PERS_e1dd6b3e,person:PERS_e72d4c09,person_person_same_session,2010,Roerich Readings,1
person:PERS_e1dd6b3e,person:PERS_e9545a0b,person_person_same_session,2012,Roerich Readings,1
person:PERS_e1dd6b3e,person:PERS_ea44fd14,person_person_same_session,2023,Roerich Readings,1
person:PERS_e1dd6b3e,person:PERS_ecdfe667,person_person_same_session,2023,Roerich Readings,1
person:PERS_e1dd6b3e,person:PERS_ed83f502,person_person_same_session,2015,Roerich Readings,1
person:PERS_e1dd6b3e,person:PERS_f074f69f,person_person_same_session,2010,Roerich Readings,1
person:PERS_e1dd6b3e,person:PERS_f074f69f,person_person_same_session,2014,Zograf Readings,1
person:PERS_e1dd6b3e,person:PERS_f074f69f,person_person_same_session,2023,Zograf Readings,1
person:PERS_e1dd6b3e,person:PERS_f074f69f,person_person_same_session,2025,Roerich Readings,1
person:PERS_e1dd6b3e,person:PERS_f2fef030,person_person_same_session,2008,Zograf Readings,1
person:PERS_e1dd6b3e,person:PERS_f2fef030,person_person_same_session,2021,Roerich Readings,1
person:PERS_e1dd6b3e,person:PERS_f5b8b340,person_person_same_session,2010,Roerich Readings,1
person:PERS_e1dd6b3e,person:PERS_f8ab5755,person_person_same_session,2023,Zograf Readings,1
person:PERS_e1dd6b3e,person:PERS_fb25c80f,person_person_same_session,2014,Zograf Readings,1
person:PERS_e1dd6b3e,person:PERS_fc976255,person_person_same_session,2010,Roerich Readings,1
person:PERS_e30ad8b7,person:PERS_e31ca12d,person_person_same_session,2022,Zograf Readings,1
person:PERS_e31ca12d,person:PERS_efc88709,person_person_same_session,2021,Roerich Readings,1
person:PERS_e31ca12d,person:PERS_f19cd8a1,person_person_same_session,2014,Zograf Readings,1
person:PERS_e31ca12d,person:PERS_f2fef030,person_person_same_session,2016,Roerich Readings,1
person:PERS_e31ca12d,person:PERS_f2fef030,person_person_same_session,2017,Roerich Readings,1
person:PERS_e31ca12d,person:PERS_f2fef030,person_person_same_session,2020,Roerich Readings,1
person:PERS_e31ca12d,person:PERS_f56c5a7e,person_person_same_session,2023,Zograf Readings,1
person:PERS_e31ca12d,person:PERS_fb25c80f,person_person_same_session,2015,Zograf Readings,1
person:PERS_e4aab278,person:PERS_fb25c80f,person_person_same_session,2026,Zograf Readings,1
person:PERS_e5a5ac24,person:PERS_f2fef030,person_person_same_session,2009,Zograf Readings,1
person:PERS_e5a5ac24,person:PERS_f5b8b340,person_person_same_session,2006,Zograf Readings,1
