presentation_id,tags
PRES_bbe113082f,аморальный|поступок|абхидхармакош|васубандх
PRES_bfeac6bacd,дворец|небесный|дворец|земной|два|схожий|глава|лалитавистара|функциональный|общий|композиция|текст
PRES_c68bb62502,проповедь|личный|безличный|бог|учение|свами|вивекананда
PRES_c9fadcf6f0,коллекция|тамильский|рукопись|андреев|индия|фонд|ивр_ран
PRES_ca363493ba,драма|категория|жанр|древнеиндийский|поэтика
PRES_d87a94d8a6,философия|компаративистика|хальбфасса
PRES_da92f2fc5d,научный|щербатский|британский|востоковед
PRES_efa28cdcf3,антропология|индия|кукла|контекст|ракурс
PRES_f7d6abee1f,коллекция|эфзк|маэ|состав
PRES_fac9d854a7,ритуальный|комплекс|родильный|обряд|неварский|буддизм
PRES_04be156989,принцип|построение|вереница|древнеиндийский|имя|вишнусахасранама|махабхарат
PRES_05234eac69,похищение|возвращение|жена|древнеиндийский|эпос|параллель|древнегреческий|сюжет
PRES_1e29140cc1,планиметрический|модель|тело|человек|санскрит|трактат|искусство|стенопись|аджанта
PRES_28cd0cf2d2,ирония|пьеса|ватсарадж|киратарджуния
PRES_2d53080efa,тхангка|коллекция|юрий_рерих|новый
PRES_3262a00942,юрий_рерих|происхождение|монгольский|письменность
PRES_3fc20c5385,культ|корзина|гонд|джайнский|икона|аягапатта|буддизм|алтарь|смена|религия|парадигма|древний|индия
PRES_423a77f362,этимология|семантика|цветообозначение|черный|культура|китай
PRES_48742ecace,индия|классификация|принцип|различение|поэтический|украшение|аланкара
PRES_55975781a7,происхождение|варна|кшатрий|культ|воинский|элита|индоарийский|традиция|данные|археология|петроглифика
PRES_7522e9718b,многообразие|культурный|традиция|влияние|средневековый|индия|династия|социальный|изменение
PRES_7582592a44,новый|поворот|традиция|шраут|сагничить|трисахаср|атиратр|сомаяга|западный|бенгалия
PRES_89de2df795,нарративный|символика|бронзовый|фигурка|танцующий|бал-кришна
PRES_956af043cd,посох|чанакие
PRES_959566c64e,обряд|жизненный|цикл|скульптура|пураны
PRES_9c0c80bea0,традиционный|индия|классификация|образцовый|удобный|проблематичный
PRES_9c6f0c2111,буддизм|восточный|туркестан
PRES_9f90298801,лес|поэтический|антология|бхартрихари|видьякара
PRES_a07fb33bc9,письмо|юрий_рерих|коллекция|тарчин|колумбийский|университет|нью-йорк|сша
PRES_a67d45cc5a,идентификация|тантрический|изображение|ямантаки|монастырь|юнъань-с|провинция|шаньсить
PRES_adef2d4283,ведантийско-буддийский|полемический|диалог|брахмасутрабхаший
PRES_b1d3b787fd,архитектура|храм|карнатака|древний|средний|век
PRES_bf18beecbb,вступительный|слово|организатор|конференция
PRES_c1b909cf1c,сюжет|обращение|брат|кашьяп|сутра|благо|явление|неожиданный|поворот
PRES_d00e030c23,кушанский|этимология|поздний|бактро-скифский|царство|интересный|элемент|индо-парфянский|нумизматика
PRES_e58c748f7f,синкретизм|буддизм|шаманизм|тува|живопись|шоя|чурука
PRES_e7ec05b05b,угроза|монгольский|вторжение|япония|глаз|нитирэна
PRES_e87021cd4c,переводчик|санскрит|поэзия
PRES_e9936009ee,покаяние|наказание|дхармасутра
PRES_fc8c9f814c,наука|поэзия|кавьяшастр|труд|ранний|аланкарик
PRES_ff4471c987,морфология|деревянный|храмовый|архитектура|химачал-прадеш|индия
PRES_095045ced7,эпический|предание|буддизм|сказание|обратно|история|шьям
PRES_0ee4f09fc9,четыре|вид|непосредственный|восприятие|капля|логика|дхармакиртеть
PRES_128cecab0d,мадхупарка|жертвоприношение|сом|ритуал|атитхьешти
PRES_16bca7ecfe,бодхисаттво|стрелка|лука|буддизм|сюжет|аналог
PRES_21a5a08676,воссоздавать|история|древний|индия|исследовательский|раджендролать|митро
PRES_2a660819f9,онтология|сотериология|ананда-сутра|саркара
PRES_2b2a1fc14b,сравнительный|космологический|представление|поле|вишнуитский|джайнский|джнян|чаупад|игра|знание
PRES_2e44fd3b07,гадание|суженый|зеркало|махабхарат|индоиранский|индоевропейский|фон
PRES_2fcaeeff79,несколько|этимология|арготический|слово|среднеазиатский|цыган|фон|дискуссия|последний|полвека|история|цыган
PRES_33433905b0,образ|тигр|рыба|бенгальский|фразеология
PRES_347181c549,верещагин|минаев|русский|путешественник|гималаи
PRES_36658fe404,переписка|бетлингка|повод|петербургский|словарь|судьба|лексикограф
PRES_38140938e5,терминология|вода|космогонический|гимн|ригведа
PRES_4204d1cf31,суфизм|индия|исток|течение
PRES_4df4b11b2d,чорджапод|история|перспектива
PRES_56fc72bc0c,телеологический|аргумент|польза|существование|бог|учение|свами|вивекананда
PRES_5d7e0395b2,стадия|путь|освобождение|найшкармие-сиддх|сурешвара
PRES_6024934b6c,монистический|теизм|адвайт-ишваравад|абхинавагупта|сопоставление|ишваравада|адвайта|шанкара|комментарий|бхагавадгита
PRES_6b13d39224,эвтаназия|буддизм|картина|мир
PRES_6f76cd7bf3,поведенческий|стереотип|сикх
PRES_8410b1d47f,обоснование|невозможность|чувственный|познание|прасаннапад|чандракиртеть
PRES_8778dfa9e3,махабхарат|текст|культурный|память
PRES_8906b4fcc3,российский|экспедиция|ассам
PRES_8ef9132d46,обряд|панчамакар|каулический|тантра
PRES_91ce32f17e,парадигмальный|мышление|брахман|философия|универсалия|варно-кастовый|система|индия
PRES_92abfea9fd,вредный|существо|животное|авестийский|ведический|традиция
PRES_963b9bd836,хороший|представить|западный|читатель|история|индия|философия|размышление|повод|книга|эльтшингер|ратья|что|такой|индия|философия
PRES_99759d2e3f,три|система|бенгальский|стихосложение
PRES_9a54ac1874,преображение|богиня|кали|точка|зрение|маханирван-тантра
PRES_a39bbb97f1,образ|время|поэзия|бхартрихари
PRES_a4e21c2702,город|победа|рушдить|ответ|рамаяна|сам|скандальный|автор|столетие
PRES_a610f81125,женский|голос|каввалить|гендер|традиция
PRES_a9d6b301a2,локальный|вариант|дурга|пуджа|колкат
PRES_b02d534334,абхисамаяланкар|предмет|буддизм|образование
PRES_b481edbec8,индия|корреспондент|обермиллер
PRES_b4cf247d81,рассказ|ребенок|аватар|вишну
PRES_b5032da194,айодхие|махатмие|средневековый|путеводитель|айодхья|топоним|современный|карта|город
PRES_c755795a7d,непальский|монастырь|копаный|встреча|восток|запад
PRES_c8253960c0,сознание|философия|адвайт-веданта|сурешвара
PRES_c9709587be,бхер-джи|мать|кали|деревенский|раджастхан|миф|культ|фольклор
PRES_ccb5812059,тень|сит|призрак|елена|два|история|похитить|жена
PRES_d75ff8846e,пенпавакутх|новый|форма|театр|плоский|фигура|керала
PRES_ea2d7c759c,бхартрихари|сторонник|шабда-адвайта
PRES_ebac2cd6d5,джайнский|пещерный|храм|махараштра|контекст|развитие|скальный|архитектура|индия
PRES_ec0380288a,поэтический|представление|духовный|мирской|благо|гимн|наянар|сборник|девар
PRES_edb6f3ab45,новый|индоарийский|этимология|лексика|язык|куллуи
PRES_f18f8d1465,модель|телесность|хатха-йога
PRES_f30b06bf41,литература|хинди|предмет|школьный|программа|индия|история|куррикулум|ценность|цель|обучение
PRES_f7005c0259,бодхисаттво|образ|пишач|след|комический|традиция|описание|аскеза|гаутама
PRES_f7cb0da910,ритуальный|предмет|украшение|контекст|обряд|жизненный|цикл|неваров
PRES_ff586f57a2,развертка|свертка|смысл|индия|философия
PRES_0e52f9db93,этимология|слово|мангус
PRES_241822b4c1,очеловечивание|божество|пьеса|ватсарадж|самудраматхан
PRES_2819d33fcb,индия|шастр|точка|зрение|современный|методология|познание
PRES_34e2d06ad5,история|фиксация|традиционный|сказитель|хобуксаркий|ойрат|аримпилить
PRES_40bc52e0ca,анаттавад|пали|будда|философия|сотериологический|координата
PRES_465a702715,юрий_рерих|история|российский|экспедиция|центральный|азия|летие|начало|центрально-азиатский|экспедиция|рерих
PRES_473de19d13,эволюция|архитектура|джайнский|пещерный|храм|махараштра|контекст|скальный|зодчество|индия
PRES_4cc2a9fead,отношение|между|государство|кора|тибет|эпоха|юань|конец|начало
PRES_4d672ef0e1,небесный|бог|картина|мир|буддизм|агиография|признак|эволюция|лалитавистара
PRES_577de0cdf5,чанпинский|битва|когда|встречаться|источник|археология
PRES_5c44ffa32f,история|историографический|монгольский|летопись|начало|гомбоджаб|течение|ганг
PRES_5c9e286081,индия|философия|сознание|через|призма|цивилизационный|демаркация|восток-запад
PRES_5e05166d55,почему|монах-дигамбар|рог|голова|строфа|философия|диспут|прахасан|латакамелак
PRES_5f755d36b3,треугольник|паскаль|пингала
PRES_679dbfd494,выкуп|невеста|древний|индия|шастрический|эпический|традиция
PRES_68e31769e1,язык|познание|абсолютный|согласно|школа|гелука
PRES_818e4652db,этнорелигиозный|картина|уйгур|китайский|источник
PRES_8ef4ffe2db,история|идея|просветительство|ахамади|дониша|культурный|код|таджикистан
PRES_94509af724,бхакти|ожерелие|величание|шива|шивастотравать|утпаладев
PRES_970ff8c51f,зачем|санскрит|три|прошедшее|время
PRES_9bacebbe98,аланкара|стилистика|текст
PRES_a86c239aaf,персоязычный|версия|индия|текст|формирование|средневековый|тюркоязычный|литература|южный|кавказ|памятник|калить|димный
PRES_a903b2de1b,метафорический|дискурс|бхаванакрам|камалашила
PRES_aa9ddea8aa,теория|просодия|натьяшастр
PRES_b2fd39a1b2,священный|огонь|шраута-ритуал
PRES_b9413943b6,яджний|ригведа|другой|яджний|пали|канон
PRES_ba19c21295,любовь|этический|императив|раннебуддийский|сотериология|метта|сутта|тевидждж|сутта|пали|канон
PRES_c1e254fba2,сит|агнуть|рамаяна|вальмик
PRES_c9f0424f49,список|тамильский|каста|бартоломеус|цигенбальга|книжный|традиция|история|реальность
PRES_d6c59acf5e,описание|центральный|азия|хождение|пять|индия|царство
PRES_d767707d9d,этап|сложение|имперский|идеология|средневековый|монгол
PRES_de1aae4943,иконография|будда|мучилинда|культура|искусство|кхмерский|империя
PRES_e4ffdf5e0f,перевод|буддизм|термин|бодх|китайский|язык
PRES_e8321634be,калмаки|литература|искусство|могольский|индия
PRES_ea27687ed5,рецепция|маджджхима-никай|рукопись|гуссерлить
PRES_f40d5bacac,представление|пураны|священный|текст|культовый|предмет
PRES_fad14d11c0,матричета|тохарский|перевод|комментарий
PRES_fe3dba0fe0,образ|девить|младенец|шива|контекст|развитие|иконография|богиня-мать|скульптура|бенгалия
PRES_060a3a404c,социально-политический|контекст|роман|даймонд|шамшер|рана
PRES_08bb9a5fc1,школа|крам|философия|кашмирский|шиваизм
PRES_0cf40964d4,экспедиция|психо-неврологический|институт|индия
PRES_0f4f24f569,традиционный|индия|текст|абхисамай-аланкар|тибет|язык
PRES_2e4095c747,наука|абхидхарма|буддизм|ментальный|традиция|средневековый|индия
PRES_33e14c7e3c,инородный|предмет|ухо|благословенный|слово|редкий|иконографический|схема|буддизм|искусство
PRES_355e93f896,женщина|сатьяграха|взгляд|ганди
PRES_369aad67c8,будда|дипанкара|традиция|почитание|долина|катманду
PRES_3790f9fa6c,тамильский|числовой|квадрат|храм|натарадж|чидамбарам
PRES_388115cd35,внешний|внутренний|индия|фольклор|данные|каталог|березкин|дувакин
PRES_395c2002cd,бенгальский|стихотворный|размер|пояр|разновидность
PRES_3bb427ea8d,ауробиндо|гхош|между|разум|мистический|интуиция
PRES_40d116e031,отражение|концепция|нисходящий|время|катх|упанишад
PRES_42b4edcfe9,индия|исток|источник|философствование|тагор|садхана|объяснение|свой|другой
PRES_493f0d6ac7,восхождение|урмила|поэма|майтхилишарать|гупт|сакета
PRES_4ed8d23e80,синтез|глагольный|словоформа|грамматика|панини
PRES_512debece5,павакутх|керала|артист|основной|сюжет|мифо-ритуальный|исток|исполнительский|традиция
PRES_5ba570d69d,метафора|зеркало|бхаванакрам|камалашила
PRES_5eff45b043,семантический|переход|участие|термин|родство|тамильский|язык
PRES_5fad4e3b63,образ|вишаканье|художественный|культура|древний|средневековый|индия
PRES_6a8a61bed8,прем|рамаяна|ситарама-чаритра-дарпать|рамаяна|век|контекст|современный|литература|бходжпури|майтхиль
PRES_6c0ed74411,перевод|зощенко|хинди|бенгальский|помощь|метрика
PRES_756e3c2fad,третий|поворот|колесо|дхарма|первый|брахманистский|оппонент
PRES_79183a8b2a,сесила|бендалл|публикатор|буддизм|письменный|памятник
PRES_7dd0a5eda6,миф|потоп|тыква|дравидология|племя|история|контакт|дравид|мунда
PRES_8433ffdf15,опровержение|позиция|вайшешик|дигнагой
PRES_84de88fb0f,демоница|мстительница|переосмысление|образ|ведьма|современный|индия|кинематограф
PRES_866ba06e54,рождение|концепция|иконография|шива|натарадж|скульптура|пещерный|храм|южная_индия
PRES_8c979b88c9,виджнянабхикша
PRES_96863ca3fa,арьядэв|чандракиртеть|концепция
PRES_99242da6ca,метафора|вода|сюжетообразующий|прием|роман|абрахам|вергеза|завет|вода
PRES_a23657cfb0,начальный|сюжет|житийный|литература|ранний|буддизм|вариативность|смысловой|наполнение
PRES_a286529cf8,формульный|выражение|буддизм|канонический|текст
PRES_aac636d1e0,наишкармие-сиддх|сурешвара|реконструкция|учение|шанкара|освобождение
PRES_acd4becabb,скрытый|явный|представление|знание|племенной|народ|южный|карнатака
PRES_ae142d5803,сикх|диаспора|ритуал|детство
PRES_ae8474fa94,самбхара|обряд|установление|жертвенный|огонь
PRES_b5cfc79e4e,комментарий|пандит|шивасутра|новый|взгляд|коренной|текст|трик
PRES_b8c7056b10,пещера|дивов|сказка|язык|парья
PRES_bb1c4eafea,толкование|новый|завет|учение|свами|вивекананда
PRES_c02d591918,реконструкция|система|йога|патанджали|основа|перевод|корневой|текст|йога-сутра|толкование|бходжа
PRES_c3dcf66fa9,учение|санкхие|брихадараньяка-упанишад
PRES_cac95e2161,защита|вишну|шипивишта|есьма|шипивишта
PRES_d430ebee9d,что|такой|тантра|определение|тантра|тантризм|современный|тантрология
PRES_da938d5fcc,индианизация|колониальный|армия|страница|индия|пресса
PRES_da95cc9832,новый|древнеиндийский|праформа|этимология|лексика|язык|куллуи
PRES_dbb04a69cb,понятие|канон|классика|контекст|древнеиндийский|литература
PRES_dd20529d15,тантрический|парадигма|игровой|система|восток|сравнительный|джнян|чаупад|сало|намшак|сквозь|призма|индуистский|буддизм|тантра
PRES_dd23be0efa,квази-трансцендентальный|разоблачение|объектный|область|индрия|буддизм|йога
PRES_e84196d92a,ригведа
PRES_ea35d438ad,чарьягить
PRES_ee218642a8,традиционный|текст|произведение|индия|художник|конец|начало|век
PRES_f0fc87fb3a,ведийский|гапакс|частица|семантика|контекст|этимология
PRES_f876cc0069,теизм|бхагавадгита|шанкара|абхинавагупта|комментарий|бхагавадгита
PRES_f8fe82ebd9,непальский|маччхендранатх|ритуально-мифологический|контекст
PRES_fc83b6c79d,возвращаться|третий|книга|махабхарат|новый|взгляд
PRES_055b23183b,абхисамаяаланкар|вводный|часть
PRES_0b6581f9ff,синтез|сложный|слово|грамматика|панини
PRES_0b6e4e4519,прамана-вад|таттво-сандарбха|дживой|госвами|оптика|неклассический|эпистемология|наука
PRES_0bf7d4caad,адивась|загадочный|племя|тода
PRES_0ccccd2f0f,тело|агхорь|живой|текст|визуальность|перформанс|производство|религия|авторитет
PRES_0ec718e125,теория|познание|мадхьямак-сватантрик|трактат|бхававивека|мадхьямака-хридая
PRES_1637f642c2,южноандаманский|язык|внешний
PRES_16c469b6c2,непальский|вариант|гаруда
PRES_1c157737ea,
PRES_1cd8e6e44e,дхармакиртеть|существование
PRES_2026748a9a,индия|философия|свет|компаративный|поле|массон-урсель
PRES_215ed69350,салман|рушдить|русский|литература|тайный|роман
PRES_23a87e494f,фарс|шанкхадхар|латакамелак|рукопись|библиотека|кешара|катманду
PRES_266f877d3f,перевод|практика|преподавание|хинди|средний|школа
PRES_2af0d9ba1e,ведийский|ритуал|праваргие|текстовый|традиция|ритуальный|практика
PRES_2af47bc093,абхинавагупта|развитие|шиваитский|доктрина|философия|монизм|отличный|адвайта|веданта|парадигма
PRES_2d9228675d,миф|потоп|тыква|племя|западный|индия
PRES_2ee12546b2,сит|агнуть|рамаяна|вальмик
PRES_314bc5bec5,идея|упанишад|философия|наследие|тагор|религия|онтология
PRES_32b950f0fe,средневековый|фольклорный|формула|литература|клише|образ|мотив
PRES_3f4d3d50e9,урок|герхард|оберхаммер|след|перевод|книга|йоговский|медитация
PRES_40d669e631,александр|мерварт|судьба|ученый
PRES_4125041435,огонь|вода|память|погребальный|практика|сикх|мультикультурный|среда
PRES_422bda6a2b,востоковед|павел|петров|библиотека|архив
PRES_43b3dacf96,санньяса|брахмалок|смерть|социальный|физический|опосредовать|этап|путь|освобождение|адвайта-веданта
PRES_45a22e8318,коннотативный|йогический|лексика|виджнянабхикша|комментарий
PRES_4f410bea98,сон|урмила|современный|индия|проза
PRES_5112b0355f,башня|ниша|индуизм|тип|храмовый|шикхара|архитектура|чалукьев
PRES_51a9cb36b9,зачем|спорить|хэшана|махаяна|камалашить
PRES_5327ab9216,вера|новиков|послевоенный|бенгалистик|ленинград
PRES_589e161411,история|поступление|индия|памятник|эрмитаж|новый|открытие
PRES_6912669e4d,особый|священный|игра|гулабрао|махарадж|игровой|модель|индуистский|сотериология|космология|философия|бхакти
PRES_6a2b1904a8,местный|колорит|литература|традиция|орисса
PRES_6d7c21fb70,рамананда-чарит|рамбхадрачарья|образец|современный|санскрит|махакавие
PRES_6e8842a256,традиция|толкование|упанишад|контекст|философия|ключевой|фраза|есть
PRES_702d8347a7,диафильм|чатопадаев|коллекция|маэ_ран
PRES_717723198b,этимология|мифология
PRES_8a20127ede,индия|паломничество|сравнительный
PRES_8aa850a4e6,предание|текст|предание|камень|сюжет|просветление|будда|рельеф|большой|ступа|санча
PRES_939dd4f1e1,нидать|панчавимшатика-праджняпарамит|ритуальный|практика
PRES_952dc38711,что|учить|панчатантра
PRES_987fd62e14,сталь-гольштейн|участник|научно-издательский|серия
PRES_a1bf82cfc8,златоликий|образ|дипанкара|будда|традиция|проведение|фестиваль|самьяк|мах|дать|патан|шишов-маретина|ксения|санкт-петербург|архетип|опасный|женственность|индуизм
PRES_a20db0593f,паришишта|история|источник|датировка|классификация|поздневедийский|ритуальный|литература
PRES_a28cfd6115,окно|иной|мир|изобразительный|текст|линия|жизнь|индия|художница-парси|катаюна|саклата|антропологический|взгляд
PRES_a58cb0ccf6,метод|кодировка|число|труд|индия|математик|арьябхата
PRES_b130fb70d2,эпический|санкхие|беседа|царь|джанака|отшельница|сулабха|мбх
PRES_b2cbcb90c5,лексика|язык|куллуи|этимология
PRES_b73c531378,идея|йогачар|трактат|асанга|абхидхармасамуччая|первый|глава
PRES_bc3de7e23c,яйцо|курица|тримуртеть|миф|шакть|фольклор|мадиго
PRES_c922a3c1aa,имперфект|древнеиндийский|эпос
PRES_d51a127759,секта|пифагор|представление|индуизм|три|итальянский|купец|второй|половина
PRES_e0f3741a4a,след|петербуржец|индия|путешествие|князь|салтыков
PRES_f261db19db,заметка|индия|диаспора|пропаганда|язык|литература|хинди
PRES_f8dfe74eae,голод|бенгалия|отражение|творчество|индия|художник
PRES_f9adb6ffd3,можно|считать|мадхьямак|нигилизм
PRES_fa188bec9a,сказание|лила|йог|васиштх
PRES_fb340723de,пословица|поговорка|индия|россия|межкультурный|коммуникация|проектный|деятельность|урок|язык|хинди
